ID,French1,British1,Portuguese1,Spanish1,Russian1,Austrian1,Prussian1,Commander1,LineInfantry1,LightInfantry1,GrenadierInfantry1,YoungGuard1,OldGuardInfantry1,MilitiaInfantry1,FootArtillery1,GuardFootArtillery1,HorseArtillery1,GuardHorseArtillery1,LightCavalry1,LightLancerCavalry1,GuardLightCavalry1,HeavyCavalry1,HeavyCuirassierCavalry1,GuardHeavyCavalry1,RifleLightInfantry1,GuardGrenadierInfantry1,RocketBattery1,GuardLightInfantry1,MilitiaLancerCavalry1,CossackCavalry1,GrenzerInfantry1,ReserveInfantry1,FieldWorks1,Castles1,VictoryPointsOnSide1,VictoryPointsToWin1,French2,British2,Portuguese2,Spanish2,Russian2,Austrian2,Prussian2,Commander2,LineInfantry2,LightInfantry2,GrenadierInfantry2,YoungGuard2,OldGuardInfantry2,MilitiaInfantry2,FootArtillery2,GuardFootArtillery2,HorseArtillery2,GuardHorseArtillery2,LightCavalry2,LightLancerCavalry2,GuardLightCavalry2,HeavyCavalry2,HeavyCuirassierCavalry2,GuardHeavyCavalry2,RifleLightInfantry2,GuardGrenadierInfantry2,RocketBattery2,GuardLightInfantry2,MilitiaLancerCavalry2,CossackCavalry2,GrenzerInfantry2,ReserveInfantry2,FieldWorks2,Castles2,VictoryPointsOnSide2,VictoryPointsToWin2,CommandCards1,CommandCards2,TacticianCards1,TacticianCards2,MoveFirst1,MoveFirst2,1Won,GuerrillaRule1,GuerrillaRule2,GuerrillaCounter1,GuerrillaCounter2,MotherRussiaRule1,MotherRussiaRule2,MotherRussiaNoSaber1,MotherRussiaNoSaber2,MotherRussiaNoCavalry1,MotherRussiaNoCavalry2,IronWillCounter1,IronWillCounter2
1040,0,0,0,0,0,1,0,3,5,0,2,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,4,6,3,0,0,0,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,3,4,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
1050,0,0,0,0,0,1,0,3,5,0,2,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,4,6,3,0,0,0,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,3,4,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
1060,0,0,0,0,0,1,0,3,5,0,2,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,4,6,3,0,0,0,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,3,4,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
1070,0,0,0,0,0,1,0,3,5,0,2,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,4,6,3,0,0,0,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,3,4,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
1080,0,0,0,0,0,1,0,3,5,0,2,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,4,6,3,0,0,0,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,3,4,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
1090,1,0,0,0,0,0,0,4,6,3,0,0,0,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,3,5,0,2,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,6,4,4,3,1,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0
1100,1,0,0,0,0,0,0,4,6,3,0,0,0,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,3,5,0,2,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,6,4,4,3,1,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0
1110,1,0,0,0,0,0,0,4,6,3,0,0,0,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,3,5,0,2,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,6,4,4,3,1,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0
1120,1,0,0,0,0,0,0,4,6,3,0,0,0,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,3,5,0,2,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,6,4,4,3,1,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0
80,0,0,0,1,0,0,0,4,8,2,2,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,3,5,2,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,5,8,5,4,4,2,1,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0
88,0,0,0,0,0,1,0,4,8,2,0,0,0,0,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9,1,0,0,0,0,0,0,4,6,1,0,1,0,0,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,6,3,3,1,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0
98,1,0,0,0,0,0,0,4,6,1,0,1,0,0,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,4,8,2,0,0,0,0,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9,6,5,3,3,0,1,0.55,0,0,0,0,0,0,0,0,0,0,0,0
652,0,0,0,0,0,1,0,2,7,0,1,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,4,4,2,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,2,4,0,1,0.38,0,0,0,0,0,0,0,0,0,0,0,0
662,0,0,0,0,0,1,0,2,7,0,1,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,4,4,2,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,2,4,0,1,0.38,0,0,0,0,0,0,0,0,0,0,0,0
672,0,0,0,0,0,1,0,2,7,0,1,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,4,4,2,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,2,4,0,1,0.38,0,0,0,0,0,0,0,0,0,0,0,0
682,0,0,0,0,0,1,0,2,7,0,1,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,4,4,2,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,2,4,0,1,0.38,0,0,0,0,0,0,0,0,0,0,0,0
692,0,0,0,0,0,1,0,2,7,0,1,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,4,4,2,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,2,4,0,1,0.38,0,0,0,0,0,0,0,0,0,0,0,0
702,0,0,0,0,0,1,0,2,7,0,1,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,4,4,2,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,2,4,0,1,0.38,0,0,0,0,0,0,0,0,0,0,0,0
712,0,0,0,0,0,1,0,2,7,0,1,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,4,4,2,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,2,4,0,1,0.38,0,0,0,0,0,0,0,0,0,0,0,0
722,0,0,0,0,0,1,0,2,7,0,1,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,4,4,2,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,2,4,0,1,0.38,0,0,0,0,0,0,0,0,0,0,0,0
732,1,0,0,0,0,0,0,4,4,2,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,2,7,0,1,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,4,2,1,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0
742,1,0,0,0,0,0,0,4,4,2,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,2,7,0,1,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,4,2,1,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0
752,1,0,0,0,0,0,0,4,4,2,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,2,7,0,1,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,4,2,1,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0
762,1,0,0,0,0,0,0,4,4,2,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,2,7,0,1,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,4,2,1,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0
772,1,0,0,0,0,0,0,4,4,2,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,2,7,0,1,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,4,2,1,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0
782,1,0,0,0,0,0,0,4,4,2,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,2,7,0,1,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,4,2,1,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0
792,1,0,0,0,0,0,0,4,4,2,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,2,7,0,1,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,4,2,1,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0
802,1,0,0,0,0,0,0,4,4,2,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,2,7,0,1,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,4,2,1,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0
812,1,0,0,0,0,0,0,4,4,2,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,2,7,0,1,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,4,2,1,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0
1003,0,0,0,0,0,1,0,3,5,0,2,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,4,6,3,0,0,0,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,3,4,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
1034,0,0,0,0,0,1,0,3,5,0,2,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,4,6,3,0,0,0,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,3,4,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
1041,0,0,0,0,0,1,0,3,5,0,2,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,4,6,3,0,0,0,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,3,4,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
1051,0,0,0,0,0,1,0,3,5,0,2,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,4,6,3,0,0,0,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,3,4,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
1061,0,0,0,0,0,1,0,3,5,0,2,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,4,6,3,0,0,0,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,3,4,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
1071,0,0,0,0,0,1,0,3,5,0,2,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,4,6,3,0,0,0,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,3,4,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
1081,0,0,0,0,0,1,0,3,5,0,2,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,4,6,3,0,0,0,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,3,4,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
1091,1,0,0,0,0,0,0,4,6,3,0,0,0,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,3,5,0,2,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,6,4,4,3,1,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0
1101,1,0,0,0,0,0,0,4,6,3,0,0,0,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,3,5,0,2,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,6,4,4,3,1,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0
1111,1,0,0,0,0,0,0,4,6,3,0,0,0,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,3,5,0,2,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,6,4,4,3,1,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0
1121,1,0,0,0,0,0,0,4,6,3,0,0,0,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,3,5,0,2,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,6,4,4,3,1,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0
1130,1,0,0,0,0,0,0,4,6,3,0,0,0,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,3,5,0,2,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,6,4,4,3,1,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0
1131,1,0,0,0,0,0,0,4,6,3,0,0,0,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,3,5,0,2,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,6,4,4,3,1,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0
1140,1,0,0,0,0,0,0,4,6,3,0,0,0,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,3,5,0,2,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,6,4,4,3,1,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0
81,0,0,0,1,0,0,0,4,8,2,2,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,3,5,2,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,5,8,5,4,4,2,1,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0
89,0,0,0,0,0,1,0,4,8,2,0,0,0,0,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9,1,0,0,0,0,0,0,4,6,1,0,1,0,0,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,6,3,3,1,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0
99,1,0,0,0,0,0,0,4,6,1,0,1,0,0,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,4,8,2,0,0,0,0,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9,6,5,3,3,0,1,0.55,0,0,0,0,0,0,0,0,0,0,0,0
653,0,0,0,0,0,1,0,2,7,0,1,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,4,4,2,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,2,4,0,1,0.38,0,0,0,0,0,0,0,0,0,0,0,0
663,0,0,0,0,0,1,0,2,7,0,1,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,4,4,2,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,2,4,0,1,0.38,0,0,0,0,0,0,0,0,0,0,0,0
673,0,0,0,0,0,1,0,2,7,0,1,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,4,4,2,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,2,4,0,1,0.38,0,0,0,0,0,0,0,0,0,0,0,0
683,0,0,0,0,0,1,0,2,7,0,1,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,4,4,2,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,2,4,0,1,0.38,0,0,0,0,0,0,0,0,0,0,0,0
693,0,0,0,0,0,1,0,2,7,0,1,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,4,4,2,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,2,4,0,1,0.38,0,0,0,0,0,0,0,0,0,0,0,0
703,0,0,0,0,0,1,0,2,7,0,1,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,4,4,2,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,2,4,0,1,0.38,0,0,0,0,0,0,0,0,0,0,0,0
713,0,0,0,0,0,1,0,2,7,0,1,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,4,4,2,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,2,4,0,1,0.38,0,0,0,0,0,0,0,0,0,0,0,0
723,0,0,0,0,0,1,0,2,7,0,1,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,4,4,2,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,2,4,0,1,0.38,0,0,0,0,0,0,0,0,0,0,0,0
733,1,0,0,0,0,0,0,4,4,2,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,2,7,0,1,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,4,2,1,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0
743,1,0,0,0,0,0,0,4,4,2,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,2,7,0,1,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,4,2,1,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0
753,1,0,0,0,0,0,0,4,4,2,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,2,7,0,1,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,4,2,1,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0
763,1,0,0,0,0,0,0,4,4,2,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,2,7,0,1,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,4,2,1,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0
773,1,0,0,0,0,0,0,4,4,2,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,2,7,0,1,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,4,2,1,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0
783,1,0,0,0,0,0,0,4,4,2,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,2,7,0,1,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,4,2,1,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0
793,1,0,0,0,0,0,0,4,4,2,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,2,7,0,1,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,4,2,1,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0
803,1,0,0,0,0,0,0,4,4,2,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,2,7,0,1,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,4,2,1,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0
813,1,0,0,0,0,0,0,4,4,2,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,2,7,0,1,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,4,2,1,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0
1004,0,0,0,0,0,1,0,3,5,0,2,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,4,6,3,0,0,0,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,3,4,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
1042,0,0,0,0,0,1,0,3,5,0,2,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,4,6,3,0,0,0,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,3,4,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
1052,0,0,0,0,0,1,0,3,5,0,2,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,4,6,3,0,0,0,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,3,4,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
1062,0,0,0,0,0,1,0,3,5,0,2,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,4,6,3,0,0,0,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,3,4,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
1072,0,0,0,0,0,1,0,3,5,0,2,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,4,6,3,0,0,0,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,3,4,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
1082,0,0,0,0,0,1,0,3,5,0,2,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,4,6,3,0,0,0,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,3,4,0,1,0.45,0,0,0,0,0,0,0,0,0,0,0,0
1092,1,0,0,0,0,0,0,4,6,3,0,0,0,0,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,3,5,0,2,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,6,4,4,3,1,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0
